date	ouv	haut	bas	clot	vol	devise	
18/04/2024 00:00	3.731	3.731	3.731	3.731	0		
19/04/2024 00:00	3.732	3.732	3.732	3.732	0		
22/04/2024 00:00	3.734	3.734	3.734	3.734	0		
23/04/2024 00:00	3.718	3.718	3.718	3.718	0		
24/04/2024 00:00	3.701	3.701	3.701	3.701	0		
25/04/2024 00:00	3.728	3.728	3.728	3.728	0		
26/04/2024 00:00	3.724	3.724	3.724	3.724	0		
29/04/2024 00:00	3.726	3.726	3.726	3.726	0		
30/04/2024 00:00	3.696	3.696	3.696	3.696	0		
02/05/2024 00:00	3.728	3.728	3.728	3.728	0		
03/05/2024 00:00	3.693	3.693	3.693	3.693	0		
06/05/2024 00:00	3.658	3.658	3.658	3.658	0		
07/05/2024 00:00	3.647	3.647	3.647	3.647	0		
08/05/2024 00:00	3.642	3.642	3.642	3.642	0		
09/05/2024 00:00	3.628	3.628	3.628	3.628	0		
10/05/2024 00:00	3.629	3.629	3.629	3.629	0		
13/05/2024 00:00	3.654	3.654	3.654	3.654	0		
14/05/2024 00:00	3.638	3.638	3.638	3.638	0		
15/05/2024 00:00	3.679	3.679	3.679	3.679	0		
16/05/2024 00:00	3.65	3.65	3.65	3.65	0		
17/05/2024 00:00	3.645	3.645	3.645	3.645	0		
20/05/2024 00:00	3.673	3.673	3.673	3.673	0		
21/05/2024 00:00	3.68	3.68	3.68	3.68	0		
22/05/2024 00:00	3.67	3.67	3.67	3.67	0		
23/05/2024 00:00	3.702	3.702	3.702	3.702	0		
24/05/2024 00:00	3.729	3.729	3.729	3.729	0		
27/05/2024 00:00	3.74	3.74	3.74	3.74	0		
28/05/2024 00:00	3.722	3.722	3.722	3.722	0		
29/05/2024 00:00	3.716	3.716	3.716	3.716	0		
30/05/2024 00:00	3.729	3.729	3.729	3.729	0		
31/05/2024 00:00	3.711	3.711	3.711	3.711	0		
03/06/2024 00:00	3.722	3.722	3.722	3.722	0		
04/06/2024 00:00	3.715	3.715	3.715	3.715	0		
05/06/2024 00:00	3.69	3.69	3.69	3.69	0		
06/06/2024 00:00	3.684	3.684	3.684	3.684	0		
07/06/2024 00:00	3.701	3.701	3.701	3.701	0		
10/06/2024 00:00	3.725	3.725	3.725	3.725	0		
11/06/2024 00:00	3.728	3.728	3.728	3.728	0		
12/06/2024 00:00	3.719	3.719	3.719	3.719	0		
13/06/2024 00:00	3.678	3.678	3.678	3.678	0		
14/06/2024 00:00	3.672	3.672	3.672	3.672	0		
17/06/2024 00:00	3.628	3.628	3.628	3.628	0		
18/06/2024 00:00	3.6	3.6	3.6	3.6	0		
19/06/2024 00:00	3.613	3.613	3.613	3.613	0		
20/06/2024 00:00	3.608	3.608	3.608	3.608	0		
21/06/2024 00:00	3.622	3.622	3.622	3.622	0		
24/06/2024 00:00	3.58	3.58	3.58	3.58	0		
25/06/2024 00:00	3.578	3.578	3.578	3.578	0		
26/06/2024 00:00	3.576	3.576	3.576	3.576	0		
27/06/2024 00:00	3.575	3.575	3.575	3.575	0		
28/06/2024 00:00	3.578	3.578	3.578	3.578	0		
01/07/2024 00:00	3.567	3.567	3.567	3.567	0		
02/07/2024 00:00	3.589	3.589	3.589	3.589	0		
03/07/2024 00:00	3.596	3.596	3.596	3.596	0		
04/07/2024 00:00	3.592	3.592	3.592	3.592	0		
05/07/2024 00:00	3.588	3.588	3.588	3.588	0		
08/07/2024 00:00	3.599	3.599	3.599	3.599	0		
09/07/2024 00:00	3.593	3.593	3.593	3.593	0		
10/07/2024 00:00	3.602	3.602	3.602	3.602	0		
11/07/2024 00:00	3.595	3.595	3.595	3.595	0		
12/07/2024 00:00	3.564	3.564	3.564	3.564	0		
15/07/2024 00:00	3.522	3.522	3.522	3.522	0		
16/07/2024 00:00	3.506	3.506	3.506	3.506	0		
17/07/2024 00:00	3.503	3.503	3.503	3.503	0		
18/07/2024 00:00	3.503	3.503	3.503	3.503	0		
19/07/2024 00:00	3.502	3.502	3.502	3.502	0		
22/07/2024 00:00	3.511	3.511	3.511	3.511	0		
23/07/2024 00:00	3.508	3.508	3.508	3.508	0		
24/07/2024 00:00	3.528	3.528	3.528	3.528	0		
25/07/2024 00:00	3.481	3.481	3.481	3.481	0		
26/07/2024 00:00	3.426	3.426	3.426	3.426	0		
29/07/2024 00:00	3.425	3.425	3.425	3.425	0		
30/07/2024 00:00	3.406	3.406	3.406	3.406	0		
31/07/2024 00:00	3.39	3.39	3.39	3.39	0		
01/08/2024 00:00	3.349	3.349	3.349	3.349	0		
02/08/2024 00:00	3.32	3.32	3.32	3.32	0		
05/08/2024 00:00	3.238	3.238	3.238	3.238	0		
06/08/2024 00:00	3.138	3.138	3.138	3.138	0		
07/08/2024 00:00	3.192	3.192	3.192	3.192	0		
08/08/2024 00:00	3.202	3.202	3.202	3.202	0		
09/08/2024 00:00	3.176	3.176	3.176	3.176	0		
12/08/2024 00:00	3.191	3.191	3.191	3.191	0		
13/08/2024 00:00	3.18	3.18	3.18	3.18	0		
14/08/2024 00:00	3.148	3.148	3.148	3.148	0		
15/08/2024 00:00	3.117	3.117	3.117	3.117	0		
16/08/2024 00:00	3.139	3.139	3.139	3.139	0		
19/08/2024 00:00	3.183	3.183	3.183	3.183	0		
20/08/2024 00:00	3.159	3.159	3.159	3.159	0		
21/08/2024 00:00	3.162	3.162	3.162	3.162	0		
22/08/2024 00:00	3.133	3.133	3.133	3.133	0		
23/08/2024 00:00	3.102	3.102	3.102	3.102	0		
26/08/2024 00:00	3.116	3.116	3.116	3.116	0		
27/08/2024 00:00	3.095	3.095	3.095	3.095	0		
28/08/2024 00:00	3.119	3.119	3.119	3.119	0		
29/08/2024 00:00	3.108	3.108	3.108	3.108	0		
30/08/2024 00:00	3.088	3.088	3.088	3.088	0		
02/09/2024 00:00	3.072	3.072	3.072	3.072	0		
03/09/2024 00:00	3.113	3.113	3.113	3.113	0		
04/09/2024 00:00	3.094	3.094	3.094	3.094	0		
05/09/2024 00:00	3.053	3.053	3.053	3.053	0		
06/09/2024 00:00	3.025	3.025	3.025	3.025	0		
09/09/2024 00:00	2.986	2.986	2.986	2.986	0		
10/09/2024 00:00	2.97	2.97	2.97	2.97	0		
11/09/2024 00:00	2.96	2.96	2.96	2.96	0		
12/09/2024 00:00	2.929	2.929	2.929	2.929	0		
13/09/2024 00:00	2.948	2.948	2.948	2.948	0		
16/09/2024 00:00	2.975	2.975	2.975	2.975	0		
17/09/2024 00:00	2.948	2.948	2.948	2.948	0		
18/09/2024 00:00	2.921	2.921	2.921	2.921	0		
19/09/2024 00:00	2.936	2.936	2.936	2.936	0		
20/09/2024 00:00	2.918	2.918	2.918	2.918	0		
23/09/2024 00:00	2.902	2.902	2.902	2.902	0		
24/09/2024 00:00	2.858	2.858	2.858	2.858	0		
25/09/2024 00:00	2.776	2.776	2.776	2.776	0		
26/09/2024 00:00	2.755	2.755	2.755	2.755	0		
27/09/2024 00:00	2.771	2.771	2.771	2.771	0		
30/09/2024 00:00	2.747	2.747	2.747	2.747	0		
01/10/2024 00:00	2.749	2.749	2.749	2.749	0		
02/10/2024 00:00	2.745	2.745	2.745	2.745	0		
03/10/2024 00:00	2.712	2.712	2.712	2.712	0		
04/10/2024 00:00	2.688	2.688	2.688	2.688	0		
07/10/2024 00:00	2.712	2.712	2.712	2.712	0		
08/10/2024 00:00	2.798	2.798	2.798	2.798	0		
09/10/2024 00:00	2.792	2.792	2.792	2.792	0		
10/10/2024 00:00	2.791	2.791	2.791	2.791	0		
11/10/2024 00:00	2.822	2.822	2.822	2.822	0		
14/10/2024 00:00	2.799	2.799	2.799	2.799	0		
15/10/2024 00:00	2.766	2.766	2.766	2.766	0		
16/10/2024 00:00	2.743	2.743	2.743	2.743	0		
17/10/2024 00:00	2.717	2.717	2.717	2.717	0		
18/10/2024 00:00	2.709	2.709	2.709	2.709	0		
